comment,date_experience,review_score,timestamp,title,user_name
Very good CRM. Good way to automatise your differents tasks.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Easy to use,Stanislas
"When your needs are basic, and database not too big, it is a good software.",Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 3 ans,decent CRM for SMB,Utilisateur vérifié
It's reasonably priced and I use it every day to manage my business.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 mois,Easy-to-configure CRM,ousseynou
We use it for deal flow for our fund to select companies in which to invest. Does the job great.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 5 ans,Excellent combination of power and ease of use,Patrick
"Ce que j'ai le moins apprécié dans Zendesk Suite, c'est que certaines fonctionnalités avancées, telles que l'intégration avec d'autres outils, nécessitent des abonnements à des niveaux de tarification plus élevés, ce qui peut être coûteux pour les petites entreprises. De plus, l'interface utilisateur pourrait être améliorée pour une navigation plus intuitive et une meilleure convivialité. Cependant, malgré ces points négatifs, Zendesk Suite reste une solution complète pour la gestion du support client.",Temps d'utilisation du logiciel : 1 à 5 mois,"4,0",il y a 6 mois,Avantages appréciés et inconvénients à considére,Akram
Zendesk est un excellent service de support.,Temps d'utilisation du logiciel : 1 à 5 mois,"2,0",il y a 2 ans,la pire expérience support qui soit !,Laurent
Ras,Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,The logiciel,Florence
"C’est une expérience très reussi, qui dure depuis maintenant 4 ans",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 9 mois,Review,Ludovic
"Je suis totalement dégouté de cette entreprise. J'ai eu une offre d'essai startup afin de tester le produit et voir la valeur de l'outil. Les codes fournis pour la réduction ont mal fonctionné, j'ai donc mis du temps à mettre en place l'outil. Ensuite au bout de 6 mois, pas de mail de notification, il est compliqué d'avoir un Sales disponible. J'ai résilié et 2 mois après, à ma grande surprise ils m'ont débité 2,x 222 € !!!! pour un outil que je n'ai pas utilisé et que j'ai résilié. J'ai fait un ticket support et ça a mis 1 mois pour avoir un retour ! (ZENDESK vend des solutions de gesetion de client et support et leur niveau interne est proche du néant, j'ai rarement vu autant de médiocrité).",Temps d'utilisation du logiciel : 1 à 5 mois,"2,0",il y a 2 ans,Inadmissible leur gestion des clients !,Mathias
je n'utilise plus zendesk depuis que la lighthouse google nous penalise comte tenu du poids de la solution.J'ai malheureusement oublié de résilier dans les temps.Reparti pour un an plein pot sans aucun geste commercial de la part du service client.,Temps d'utilisation du logiciel : plus de deux ans,"2,0",il y a 10 mois,Attention au renouvellement automatique,tanguy
Pas mal mais globalement des améliorations sont à faire,Temps d'utilisation du logiciel : 6 à 12 mois,"2,0",il y a 11 mois,Pas terrible..,Audrey
"Ce que j'ai le moins apprécié dans Zendesk Suite, c'est que certaines fonctionnalités avancées, telles que l'intégration avec d'autres outils, nécessitent des abonnements à des niveaux de tarification plus élevés, ce qui peut être coûteux pour les petites entreprises. De plus, l'interface utilisateur pourrait être améliorée pour une navigation plus intuitive et une meilleure convivialité. Cependant, malgré ces points négatifs, Zendesk Suite reste une solution complète pour la gestion du support client.",Temps d'utilisation du logiciel : 1 à 5 mois,"4,0",il y a 6 mois,Avantages appréciés et inconvénients à considére,Akram
Zendesk est un excellent service de support.,Temps d'utilisation du logiciel : 1 à 5 mois,"2,0",il y a 2 ans,la pire expérience support qui soit !,Laurent
Ras,Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,The logiciel,Florence
"C’est une expérience très reussi, qui dure depuis maintenant 4 ans",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 9 mois,Review,Ludovic
"Je suis totalement dégouté de cette entreprise. J'ai eu une offre d'essai startup afin de tester le produit et voir la valeur de l'outil. Les codes fournis pour la réduction ont mal fonctionné, j'ai donc mis du temps à mettre en place l'outil. Ensuite au bout de 6 mois, pas de mail de notification, il est compliqué d'avoir un Sales disponible. J'ai résilié et 2 mois après, à ma grande surprise ils m'ont débité 2,x 222 € !!!! pour un outil que je n'ai pas utilisé et que j'ai résilié. J'ai fait un ticket support et ça a mis 1 mois pour avoir un retour ! (ZENDESK vend des solutions de gesetion de client et support et leur niveau interne est proche du néant, j'ai rarement vu autant de médiocrité).",Temps d'utilisation du logiciel : 1 à 5 mois,"2,0",il y a 2 ans,Inadmissible leur gestion des clients !,Mathias
je n'utilise plus zendesk depuis que la lighthouse google nous penalise comte tenu du poids de la solution.J'ai malheureusement oublié de résilier dans les temps.Reparti pour un an plein pot sans aucun geste commercial de la part du service client.,Temps d'utilisation du logiciel : plus de deux ans,"2,0",il y a 10 mois,Attention au renouvellement automatique,tanguy
Pas mal mais globalement des améliorations sont à faire,Temps d'utilisation du logiciel : 6 à 12 mois,"2,0",il y a 11 mois,Pas terrible..,Audrey
"Ce que j'ai le moins apprécié dans Zendesk Suite, c'est que certaines fonctionnalités avancées, telles que l'intégration avec d'autres outils, nécessitent des abonnements à des niveaux de tarification plus élevés, ce qui peut être coûteux pour les petites entreprises. De plus, l'interface utilisateur pourrait être améliorée pour une navigation plus intuitive et une meilleure convivialité. Cependant, malgré ces points négatifs, Zendesk Suite reste une solution complète pour la gestion du support client.",Temps d'utilisation du logiciel : 1 à 5 mois,"4,0",il y a 6 mois,Avantages appréciés et inconvénients à considére,Akram
Zendesk est un excellent service de support.,Temps d'utilisation du logiciel : 1 à 5 mois,"2,0",il y a 2 ans,la pire expérience support qui soit !,Laurent
Ras,Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,The logiciel,Florence
"C’est une expérience très reussi, qui dure depuis maintenant 4 ans",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 9 mois,Review,Ludovic
"Je suis totalement dégouté de cette entreprise. J'ai eu une offre d'essai startup afin de tester le produit et voir la valeur de l'outil. Les codes fournis pour la réduction ont mal fonctionné, j'ai donc mis du temps à mettre en place l'outil. Ensuite au bout de 6 mois, pas de mail de notification, il est compliqué d'avoir un Sales disponible. J'ai résilié et 2 mois après, à ma grande surprise ils m'ont débité 2,x 222 € !!!! pour un outil que je n'ai pas utilisé et que j'ai résilié. J'ai fait un ticket support et ça a mis 1 mois pour avoir un retour ! (ZENDESK vend des solutions de gesetion de client et support et leur niveau interne est proche du néant, j'ai rarement vu autant de médiocrité).",Temps d'utilisation du logiciel : 1 à 5 mois,"2,0",il y a 2 ans,Inadmissible leur gestion des clients !,Mathias
je n'utilise plus zendesk depuis que la lighthouse google nous penalise comte tenu du poids de la solution.J'ai malheureusement oublié de résilier dans les temps.Reparti pour un an plein pot sans aucun geste commercial de la part du service client.,Temps d'utilisation du logiciel : plus de deux ans,"2,0",il y a 10 mois,Attention au renouvellement automatique,tanguy
Pas mal mais globalement des améliorations sont à faire,Temps d'utilisation du logiciel : 6 à 12 mois,"2,0",il y a 11 mois,Pas terrible..,Audrey
Un outil très pratique pour la gestion en comptabilité,Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 5 mois,Agréable pour la gestion,Marion
"My overall experience with NetSuite has been very positive. The platform is easy to use and understand, and the user interface is straightforward and intuitive. The features are comprehensive and allow for a wide range of customization and automation.",Temps d'utilisation du logiciel : Essai gratuit,"4,0",il y a 9 mois,One of the cloud accounting software automates for Business Owner,Vladimir
"J'ai eu une expérience largement positive avec Zoho CRM. Cela m'a aidé à rationaliser mon processus de vente, à automatiser les tâches répétitives et à optimiser les interactions avec les clients. La flexibilité et l'évolutivité de la plateforme la rendent adaptée aux entreprises de toutes tailles.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 7 mois,Un outil complet mais intuitif,Elias
Zoho CRM aide à gérer facilement un support client et ces divers interaction.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Zoho CRM est très utile,Alexandro
Un bon logiciel de CRM avec une agréable accessibilité.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,Logiciel de CRM et relation client,Laurent
Simple efficace productive. Bon logiciel pour convertir des leads en affaire,Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 4 semaines,Zoho description,Utilisateur vérifié
"Je trouve que Zoho CRM apporte d'indéniables satisfactions.( gestion des leads, persuasion, marketing XXL, tableau des ventes à la hausse). Tous ces facteurs positifs vont permettre, (à vous aussi) de développer votre boutique en ligne. J'attribue 8,5/10",Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,ZOHO CRM le Marketing XXL.,jean claude
Très bon qualité du produits,Temps d'utilisation du logiciel : Essai gratuit,"5,0",l’année dernière,Très bon qualité de produits,Ladji
"I discovered Zoho CRM in 2012 thanks to a very passionate Marketing teacher. Since then, I implemented it, along with Hubspot and ActiveCampaign, in more than 10 startups and SMBs, as a freelancer. Even though I always secreen for better solutions and CRMs, or more relevant in certain contexts, more than 80% of the time Zoho is my recommendation to clients. Very interested in witnessing the development of Zoho in Europe, as the expansion strategy is still quite young",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,"An outstanding Platform, backed up by an entire Business OS",Ludovic
Bad experience with users belonging to difference domains.Zoho is not able to manage them,Temps d'utilisation du logiciel : plus de deux ans,"2,0",l’année dernière,User account,Jean Yves
"Overall experience has also been wonderful, even at downtimes, their support has been really very quick to assist us.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 ans,"Very useful, totally liked the product",Yash
"It organises your daily actions clearly : calling clients, sending mails (auto or manual), saving new registrations one your website, send payment page etc...",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 5 ans,Probably the best tool for a business,Mehdi
"We switch from Salesforce to Zoho CRM because we wanted something easier to manage and customize, at a lower price. On that, Zoho CRM definiterly matches our goal!",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 5 ans,Great alternative to Salesforce,Utilisateur vérifié
"J'ai eu une expérience largement positive avec Zoho CRM. Cela m'a aidé à rationaliser mon processus de vente, à automatiser les tâches répétitives et à optimiser les interactions avec les clients. La flexibilité et l'évolutivité de la plateforme la rendent adaptée aux entreprises de toutes tailles.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 7 mois,Un outil complet mais intuitif,Elias
Zoho CRM aide à gérer facilement un support client et ces divers interaction.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Zoho CRM est très utile,Alexandro
Un bon logiciel de CRM avec une agréable accessibilité.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,Logiciel de CRM et relation client,Laurent
Simple efficace productive. Bon logiciel pour convertir des leads en affaire,Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 4 semaines,Zoho description,Utilisateur vérifié
"Je trouve que Zoho CRM apporte d'indéniables satisfactions.( gestion des leads, persuasion, marketing XXL, tableau des ventes à la hausse). Tous ces facteurs positifs vont permettre, (à vous aussi) de développer votre boutique en ligne. J'attribue 8,5/10",Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,ZOHO CRM le Marketing XXL.,jean claude
Très bon qualité du produits,Temps d'utilisation du logiciel : Essai gratuit,"5,0",l’année dernière,Très bon qualité de produits,Ladji
"I discovered Zoho CRM in 2012 thanks to a very passionate Marketing teacher. Since then, I implemented it, along with Hubspot and ActiveCampaign, in more than 10 startups and SMBs, as a freelancer. Even though I always secreen for better solutions and CRMs, or more relevant in certain contexts, more than 80% of the time Zoho is my recommendation to clients. Very interested in witnessing the development of Zoho in Europe, as the expansion strategy is still quite young",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,"An outstanding Platform, backed up by an entire Business OS",Ludovic
Bad experience with users belonging to difference domains.Zoho is not able to manage them,Temps d'utilisation du logiciel : plus de deux ans,"2,0",l’année dernière,User account,Jean Yves
"Overall experience has also been wonderful, even at downtimes, their support has been really very quick to assist us.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 ans,"Very useful, totally liked the product",Yash
"It organises your daily actions clearly : calling clients, sending mails (auto or manual), saving new registrations one your website, send payment page etc...",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 5 ans,Probably the best tool for a business,Mehdi
"We switch from Salesforce to Zoho CRM because we wanted something easier to manage and customize, at a lower price. On that, Zoho CRM definiterly matches our goal!",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 5 ans,Great alternative to Salesforce,Utilisateur vérifié
"Je recommande MailChimp, très pratique pour l’envoi d’info",Temps d'utilisation du logiciel : plus d'un an,"5,0",la semaine dernière,Permet de faire des newsletter de qualité,Utilisateur vérifié
"J'ai beaucoup utilisé Mailchimp pour accompagner des clients qui possèdent des blogs, l'intégration avec WordPress est très simple et cela permet d'automatiser assez facilement l'envoi d'e-mail.",Temps d'utilisation du logiciel : plus de deux ans,,il y a 11 mois,Un outils dédié aux emails mais un peu onéreux,Benjamin
"J'utilise Mailchimp avec certains de mes clients. Une fois intégré, ils sont capables de créer facilement des emailing.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Très utile et fonctionnel,Emilie
"Bonne expérience générale. L'outil est bien, il fait le job.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 2 semaines,Bon produit pour du marketing Email,Utilisateur vérifié
"Personnalement, j'ai utilisé Mailchimp durant mon travail dans une entreprise qui diffuse des nouvelles sous forme d'articles dans le secteur de l'informatique.Principalement, Mailchimp nous a aidé afin d'envoyer des newsletters à nos utilisateurs chaque semaine.Donc, Mailchimp nous a permit de créer et configurer facilements des emails créatifs (par des personnes qui n'ont pas un profil technique/informatique).Ainsi, Mailchimp nous a donné de nombreuses analyses qui permettent aux équipes de Marketing de définir des prochaines étapes.",Temps d'utilisation du logiciel : 1 à 5 mois,"3,0",l’année dernière,Outil pour concevoir des emails creatifs et rapides,Utilisateur vérifié
"Premier outils de mailing utilisé, simple et efficace. Cependant pour la personnalisation des messages et l'integration de parametres dynamiques, les fonctionnalités ne sont pas suffisantes.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 5 mois,"Fonctionnalités de base du mailing, tres facile à utiliser",Camille
Je suis globalement très satisfait de cet outil,Temps d'utilisation du logiciel : plus d'un an,"4,0",le mois dernier,Expériences d'utilisation de MailChimp,Franck Armel
"Je recommande MailChimp, très pratique pour l’envoi d’info",Temps d'utilisation du logiciel : plus d'un an,"5,0",la semaine dernière,Permet de faire des newsletter de qualité,Utilisateur vérifié
"J'ai beaucoup utilisé Mailchimp pour accompagner des clients qui possèdent des blogs, l'intégration avec WordPress est très simple et cela permet d'automatiser assez facilement l'envoi d'e-mail.",Temps d'utilisation du logiciel : plus de deux ans,,il y a 11 mois,Un outils dédié aux emails mais un peu onéreux,Benjamin
"J'utilise Mailchimp avec certains de mes clients. Une fois intégré, ils sont capables de créer facilement des emailing.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Très utile et fonctionnel,Emilie
"Bonne expérience générale. L'outil est bien, il fait le job.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 2 semaines,Bon produit pour du marketing Email,Utilisateur vérifié
"Personnalement, j'ai utilisé Mailchimp durant mon travail dans une entreprise qui diffuse des nouvelles sous forme d'articles dans le secteur de l'informatique.Principalement, Mailchimp nous a aidé afin d'envoyer des newsletters à nos utilisateurs chaque semaine.Donc, Mailchimp nous a permit de créer et configurer facilements des emails créatifs (par des personnes qui n'ont pas un profil technique/informatique).Ainsi, Mailchimp nous a donné de nombreuses analyses qui permettent aux équipes de Marketing de définir des prochaines étapes.",Temps d'utilisation du logiciel : 1 à 5 mois,"3,0",l’année dernière,Outil pour concevoir des emails creatifs et rapides,Utilisateur vérifié
"Premier outils de mailing utilisé, simple et efficace. Cependant pour la personnalisation des messages et l'integration de parametres dynamiques, les fonctionnalités ne sont pas suffisantes.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 5 mois,"Fonctionnalités de base du mailing, tres facile à utiliser",Camille
Je suis globalement très satisfait de cet outil,Temps d'utilisation du logiciel : plus d'un an,"4,0",le mois dernier,Expériences d'utilisation de MailChimp,Franck Armel
"Je recommande MailChimp, très pratique pour l’envoi d’info",Temps d'utilisation du logiciel : plus d'un an,"5,0",la semaine dernière,Permet de faire des newsletter de qualité,Utilisateur vérifié
"J'ai beaucoup utilisé Mailchimp pour accompagner des clients qui possèdent des blogs, l'intégration avec WordPress est très simple et cela permet d'automatiser assez facilement l'envoi d'e-mail.",Temps d'utilisation du logiciel : plus de deux ans,,il y a 11 mois,Un outils dédié aux emails mais un peu onéreux,Benjamin
"J'utilise Mailchimp avec certains de mes clients. Une fois intégré, ils sont capables de créer facilement des emailing.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Très utile et fonctionnel,Emilie
"Bonne expérience générale. L'outil est bien, il fait le job.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 2 semaines,Bon produit pour du marketing Email,Utilisateur vérifié
"Personnalement, j'ai utilisé Mailchimp durant mon travail dans une entreprise qui diffuse des nouvelles sous forme d'articles dans le secteur de l'informatique.Principalement, Mailchimp nous a aidé afin d'envoyer des newsletters à nos utilisateurs chaque semaine.Donc, Mailchimp nous a permit de créer et configurer facilements des emails créatifs (par des personnes qui n'ont pas un profil technique/informatique).Ainsi, Mailchimp nous a donné de nombreuses analyses qui permettent aux équipes de Marketing de définir des prochaines étapes.",Temps d'utilisation du logiciel : 1 à 5 mois,"3,0",l’année dernière,Outil pour concevoir des emails creatifs et rapides,Utilisateur vérifié
"Premier outils de mailing utilisé, simple et efficace. Cependant pour la personnalisation des messages et l'integration de parametres dynamiques, les fonctionnalités ne sont pas suffisantes.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 5 mois,"Fonctionnalités de base du mailing, tres facile à utiliser",Camille
Je suis globalement très satisfait de cet outil,Temps d'utilisation du logiciel : plus d'un an,"4,0",le mois dernier,Expériences d'utilisation de MailChimp,Franck Armel
"Je recommande MailChimp, très pratique pour l’envoi d’info",Temps d'utilisation du logiciel : plus d'un an,"5,0",la semaine dernière,Permet de faire des newsletter de qualité,Utilisateur vérifié
"J'ai beaucoup utilisé Mailchimp pour accompagner des clients qui possèdent des blogs, l'intégration avec WordPress est très simple et cela permet d'automatiser assez facilement l'envoi d'e-mail.",Temps d'utilisation du logiciel : plus de deux ans,,il y a 11 mois,Un outils dédié aux emails mais un peu onéreux,Benjamin
"J'utilise Mailchimp avec certains de mes clients. Une fois intégré, ils sont capables de créer facilement des emailing.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Très utile et fonctionnel,Emilie
"Bonne expérience générale. L'outil est bien, il fait le job.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 2 semaines,Bon produit pour du marketing Email,Utilisateur vérifié
"Personnalement, j'ai utilisé Mailchimp durant mon travail dans une entreprise qui diffuse des nouvelles sous forme d'articles dans le secteur de l'informatique.Principalement, Mailchimp nous a aidé afin d'envoyer des newsletters à nos utilisateurs chaque semaine.Donc, Mailchimp nous a permit de créer et configurer facilements des emails créatifs (par des personnes qui n'ont pas un profil technique/informatique).Ainsi, Mailchimp nous a donné de nombreuses analyses qui permettent aux équipes de Marketing de définir des prochaines étapes.",Temps d'utilisation du logiciel : 1 à 5 mois,"3,0",l’année dernière,Outil pour concevoir des emails creatifs et rapides,Utilisateur vérifié
"Premier outils de mailing utilisé, simple et efficace. Cependant pour la personnalisation des messages et l'integration de parametres dynamiques, les fonctionnalités ne sont pas suffisantes.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 5 mois,"Fonctionnalités de base du mailing, tres facile à utiliser",Camille
Je suis globalement très satisfait de cet outil,Temps d'utilisation du logiciel : plus d'un an,"4,0",le mois dernier,Expériences d'utilisation de MailChimp,Franck Armel
"Je recommande MailChimp, très pratique pour l’envoi d’info",Temps d'utilisation du logiciel : plus d'un an,"5,0",la semaine dernière,Permet de faire des newsletter de qualité,Utilisateur vérifié
"J'ai beaucoup utilisé Mailchimp pour accompagner des clients qui possèdent des blogs, l'intégration avec WordPress est très simple et cela permet d'automatiser assez facilement l'envoi d'e-mail.",Temps d'utilisation du logiciel : plus de deux ans,,il y a 11 mois,Un outils dédié aux emails mais un peu onéreux,Benjamin
"J'utilise Mailchimp avec certains de mes clients. Une fois intégré, ils sont capables de créer facilement des emailing.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Très utile et fonctionnel,Emilie
"Bonne expérience générale. L'outil est bien, il fait le job.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 2 semaines,Bon produit pour du marketing Email,Utilisateur vérifié
"Personnalement, j'ai utilisé Mailchimp durant mon travail dans une entreprise qui diffuse des nouvelles sous forme d'articles dans le secteur de l'informatique.Principalement, Mailchimp nous a aidé afin d'envoyer des newsletters à nos utilisateurs chaque semaine.Donc, Mailchimp nous a permit de créer et configurer facilements des emails créatifs (par des personnes qui n'ont pas un profil technique/informatique).Ainsi, Mailchimp nous a donné de nombreuses analyses qui permettent aux équipes de Marketing de définir des prochaines étapes.",Temps d'utilisation du logiciel : 1 à 5 mois,"3,0",l’année dernière,Outil pour concevoir des emails creatifs et rapides,Utilisateur vérifié
"Premier outils de mailing utilisé, simple et efficace. Cependant pour la personnalisation des messages et l'integration de parametres dynamiques, les fonctionnalités ne sont pas suffisantes.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 5 mois,"Fonctionnalités de base du mailing, tres facile à utiliser",Camille
Je suis globalement très satisfait de cet outil,Temps d'utilisation du logiciel : plus d'un an,"4,0",le mois dernier,Expériences d'utilisation de MailChimp,Franck Armel
Tous est réunis dans une et même application.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,Gestion de la relation client,Laurent
Une solution complète grâce à un outil performant.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 5 mois,Parfaite adaptabilité,Antoine
"Dynamics est le meilleure outil de traitement de leads que nous utilisons tous les jours, nous ne pourrions plus nous en passer.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 9 mois,La meilleure solution de traitement des leads,Justine
Efficacité,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 12 mois,Utilisation diverses pour les services comptabilité et finances et facturation,Fahima
Tous les problèmes de gestion,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 9 mois,Logiciel le plus sûre pour petites moyennes et grandes entreprises,vincent
"Prestaraire de qualite , produits robustes",Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 2 semaines,Chef de service,Aurelien
Très organisée,Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 10 mois,Information,Picariello
"J’ai utilisé ce logiciel dans la facturation des clients, il permet de créer les documents nécessaire très facilement, il permet de gérer les différents aspects nécessaire au quotidien dans le monde professionnel.",Temps d'utilisation du logiciel : 1 à 5 mois,"5,0",il y a 2 semaines,Le logiciel parfait pour l’entreprise,Salmane
Tous est réunis dans une et même application.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,Gestion de la relation client,Laurent
Une solution complète grâce à un outil performant.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 5 mois,Parfaite adaptabilité,Antoine
"Dynamics est le meilleure outil de traitement de leads que nous utilisons tous les jours, nous ne pourrions plus nous en passer.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 9 mois,La meilleure solution de traitement des leads,Justine
Efficacité,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 12 mois,Utilisation diverses pour les services comptabilité et finances et facturation,Fahima
Tous les problèmes de gestion,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 9 mois,Logiciel le plus sûre pour petites moyennes et grandes entreprises,vincent
"Prestaraire de qualite , produits robustes",Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 2 semaines,Chef de service,Aurelien
Très organisée,Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 10 mois,Information,Picariello
"J’ai utilisé ce logiciel dans la facturation des clients, il permet de créer les documents nécessaire très facilement, il permet de gérer les différents aspects nécessaire au quotidien dans le monde professionnel.",Temps d'utilisation du logiciel : 1 à 5 mois,"5,0",il y a 2 semaines,Le logiciel parfait pour l’entreprise,Salmane
Tous est réunis dans une et même application.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,Gestion de la relation client,Laurent
Une solution complète grâce à un outil performant.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 5 mois,Parfaite adaptabilité,Antoine
"Dynamics est le meilleure outil de traitement de leads que nous utilisons tous les jours, nous ne pourrions plus nous en passer.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 9 mois,La meilleure solution de traitement des leads,Justine
Efficacité,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 12 mois,Utilisation diverses pour les services comptabilité et finances et facturation,Fahima
Tous les problèmes de gestion,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 9 mois,Logiciel le plus sûre pour petites moyennes et grandes entreprises,vincent
"Prestaraire de qualite , produits robustes",Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 2 semaines,Chef de service,Aurelien
Très organisée,Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 10 mois,Information,Picariello
"J’ai utilisé ce logiciel dans la facturation des clients, il permet de créer les documents nécessaire très facilement, il permet de gérer les différents aspects nécessaire au quotidien dans le monde professionnel.",Temps d'utilisation du logiciel : 1 à 5 mois,"5,0",il y a 2 semaines,Le logiciel parfait pour l’entreprise,Salmane
ClickUp offre une expérience de gestion de projet polyvalente avec une riche gamme de fonctionnalités et une interface utilisateur conviviale.,Temps d'utilisation du logiciel : 1 à 5 mois,"5,0",il y a 9 mois,logiciel de gestion de projet complet,Lekmane
"Selon mon expérience, ClickUp a permis dans l'environment où je travaille de voir le flux de travail de toutes les équipes ainsi que les tâches et activités.",Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,Clickup - Suivi des tâches et des projets,Utilisateur vérifié
"Clickup est un outil de collaboration et de gestion de projet basé sur le cloud computing, adapté aux entreprises de toutes tailles et de tous secteurs d'activité. Il donne un coup de pouce à la productivité et permet aux équipes de suivre leurs activités de manière efficace.",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,Un bon outil pour utiliser avec la method AGILE,Utilisateur vérifié
j avance d une manière positif grâce à ce logiciel mon cliquez en haut es mon PDG actif,Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,cliquez en haut bon miel,mbimbe dalle
je me sers que de la partie tâche pas des autres options,Temps d'utilisation du logiciel : Essai gratuit,"5,0",il y a 2 ans,simplicité de mise en oeuvre,Pascal
Permets d'attribuer des projets aux personnes concernées ainsi que de suivre l'evolution des projets avec plusieurs equipes dessus.,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 5 mois,Tres bon outil pratique pour gestion de taches,Camille
"Personnellement, CLICK UP est plutôt adapté aux internautes confirmés. Les entreprises innovantes et les freelances aguerris en tireront profit grâce à leur expérience . Assez Difficile. 7/10.",Temps d'utilisation du logiciel : plus d'un an,"4,0",l’année dernière,La Plateforme tout en 1 pour les particuliers et les PME,jean claude
Nous l'utilisons au quotidien pour notre gestion de projet dans l'équipe marketing,Temps d'utilisation du logiciel : 1 à 5 mois,"5,0",l’année dernière,Notre indispensable au quotidien !,Anissa
"Simple way to see who is doing what. Also easy to request someone for a specific task. Everyone sees resource availability, so arbitration is faster.",Temps d'utilisation du logiciel : 6 à 12 mois,"3,0",il y a 4 ans,"Good tool, but need some improvements",Frederic
